Namespace(batch_size=64, data_dir='data/', dropout_rate=0.15, emb_dim=300, epoch_num=100, from_vocab='data/vocab_20000', from_vocab_size=20000, gpu_device='1', latent_dim=64, learning_rate=1, learning_rate_decay_factor=0.5, max_gradient_norm=3.0, max_train_data_size=0, model_dir='model/', num_heads=8, num_layers=6, num_units=512, out_dir='output/', output_dir='output/tfm/', test_data='test', to_vocab='data/vocab_20000', to_vocab_size=20000, train_data='training', train_dir='model/t-cvae/', valid_data='dev')
 init embedding finished
19833
(20000, 300)
Vocab load over.
2020-12-28 11:35:05.204612: I tensorflow/core/platform/cpu_feature_guard.cc:141] Your CPU supports instructions that this TensorFlow binary was not compiled to use: SSE4.1 SSE4.2 AVX AVX2 AVX512F FMA
2020-12-28 11:35:05.390369: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1432] Found device 0 with properties: 
name: GeForce RTX 2080 Ti major: 7 minor: 5 memoryClockRate(GHz): 1.545
pciBusID: 0000:1a:00.0
totalMemory: 10.76GiB freeMemory: 10.60GiB
2020-12-28 11:35:05.390407: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1511] Adding visible gpu devices: 0
2020-12-28 11:35:05.596801: I tensorflow/core/common_runtime/gpu/gpu_device.cc:982] Device interconnect StreamExecutor with strength 1 edge matrix:
2020-12-28 11:35:05.596822: I tensorflow/core/common_runtime/gpu/gpu_device.cc:988]      0 
2020-12-28 11:35:05.596826: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1001] 0:   N 
2020-12-28 11:35:05.596900: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1115] Created TensorFlow device (/job:localhost/replica:0/task:0/device:GPU:0 with 10232 MB memory) -> physical GPU (device: 0, name: GeForce RTX 2080 Ti, pci bus id: 0000:1a:00.0, compute capability: 7.5)
2020-12-28 11:35:05.598530: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1511] Adding visible gpu devices: 0
2020-12-28 11:35:05.598572: I tensorflow/core/common_runtime/gpu/gpu_device.cc:982] Device interconnect StreamExecutor with strength 1 edge matrix:
2020-12-28 11:35:05.598580: I tensorflow/core/common_runtime/gpu/gpu_device.cc:988]      0 
2020-12-28 11:35:05.598586: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1001] 0:   N 
2020-12-28 11:35:05.598665: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1115] Created TensorFlow device (/job:localhost/replica:0/task:0/device:GPU:0 with 10232 MB memory) -> physical GPU (device: 0, name: GeForce RTX 2080 Ti, pci bus id: 0000:1a:00.0, compute capability: 7.5)
2020-12-28 11:35:05.599378: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1511] Adding visible gpu devices: 0
2020-12-28 11:35:05.599419: I tensorflow/core/common_runtime/gpu/gpu_device.cc:982] Device interconnect StreamExecutor with strength 1 edge matrix:
2020-12-28 11:35:05.599427: I tensorflow/core/common_runtime/gpu/gpu_device.cc:988]      0 
2020-12-28 11:35:05.599434: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1001] 0:   N 
2020-12-28 11:35:05.599517: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1115] Created TensorFlow device (/job:localhost/replica:0/task:0/device:GPU:0 with 10232 MB memory) -> physical GPU (device: 0, name: GeForce RTX 2080 Ti, pci bus id: 0000:1a:00.0, compute capability: 7.5)
Model create over.
  reading data line 0
78529
21
  reading data line 0
9816
21
  reading data line 0
9817
20
global step 100   step-time 0.69s  loss 77.826 ppl 1153.66  disc 0.234 gen -0.167 gan_ae -0.132
global step 295300   step-time 0.60s  loss 25.381 ppl 10.16  disc 0.029 gen -0.001 gan_ae -0.001
global step 295400   step-time 0.60s  loss 25.193 ppl 9.97  disc 0.030 gen -0.002 gan_ae -0.002
global step 295500   step-time 0.60s  loss 25.063 ppl 9.77  disc 0.028 gen -0.002 gan_ae 0.002
global step 295600   step-time 0.60s  loss 25.451 ppl 10.27  disc 0.029 gen -0.001 gan_ae -0.001
global step 295700   step-time 0.60s  loss 25.310 ppl 10.04  disc 0.027 gen -0.001 gan_ae 0.003
global step 295800   step-time 0.60s  loss 25.199 ppl 9.97  disc 0.028 gen -0.003 gan_ae 0.002
global step 295900   step-time 0.60s  loss 25.255 ppl 10.06  disc 0.029 gen -0.003 gan_ae 0.001
global step 296000   step-time 0.60s  loss 25.043 ppl 9.87  disc 0.027 gen -0.001 gan_ae 0.003
global step 296100   step-time 0.60s  loss 25.248 ppl 10.10  disc 0.030 gen 0.000 gan_ae -0.005
global step 296200   step-time 0.60s  loss 25.335 ppl 10.16  disc 0.028 gen -0.003 gan_ae 0.003
global step 296300   step-time 0.60s  loss 25.555 ppl 10.32  disc 0.029 gen -0.000 gan_ae -0.002
global step 296400   step-time 0.60s  loss 25.079 ppl 9.87  disc 0.028 gen -0.000 gan_ae 0.001
global step 296500   step-time 0.60s  loss 25.254 ppl 10.05  disc 0.027 gen 0.001 gan_ae -0.000
global step 296600   step-time 0.60s  loss 25.454 ppl 10.05  disc 0.027 gen 0.001 gan_ae 0.002
global step 296700   step-time 0.60s  loss 25.231 ppl 9.95  disc 0.035 gen -0.009 gan_ae -0.007
global step 296800   step-time 0.60s  loss 25.338 ppl 10.00  disc 0.027 gen 0.005 gan_ae -0.005
global step 296900   step-time 0.60s  loss 25.480 ppl 10.14  disc 0.030 gen -0.002 gan_ae -0.002
global step 297000   step-time 0.60s  loss 25.610 ppl 10.28  disc 0.026 gen 0.001 gan_ae 0.001
load eval model.
eval  ppl 17.06
answer:  one day , i was driving the van down to the store .
predict:  i was driving my van on the highway when i got a new truck .
answer:  she bought some new shelves .
predict:  she bought a new set of books .
answer:  he was given a set of tickets .
predict:  he bought a ticket for a living .
answer:  his friends agree that 's a great idea .
predict:  billy and his friends go fishing .
answer:  after starting a fire in the kitchen , chance has a babysitter again .
predict:  he was so hungry he could n't help but eat the sandwich .
answer:  alicia looked at her house .
predict:  alicia had a big mess .
answer:  she searched everywhere but could n't find it .
predict:  she needed one for the first time .
answer:  when the cast was announced , she was left disappointed .
predict:  she was very nervous about the audition .
BLEU = 4.17, 32.0/6.0/2.2/1.0 (BP=0.929, ratio=0.931, hyp_len=90915, ref_len=97637)

distinc1: 0.03317
distinc2: 0.21221
infer done.
global step 297100   step-time 0.60s  loss 25.151 ppl 9.89  disc 0.030 gen -0.002 gan_ae -0.003
global step 297200   step-time 0.60s  loss 25.332 ppl 10.14  disc 0.029 gen -0.000 gan_ae -0.002
global step 297300   step-time 0.60s  loss 25.616 ppl 10.25  disc 0.030 gen -0.001 gan_ae -0.002
global step 297400   step-time 0.60s  loss 25.631 ppl 10.27  disc 0.027 gen -0.000 gan_ae 0.001
global step 297500   step-time 0.60s  loss 25.318 ppl 10.08  disc 0.027 gen -0.001 gan_ae 0.000
global step 297600   step-time 0.60s  loss 25.065 ppl 9.84  disc 0.029 gen -0.001 gan_ae -0.002
global step 297700   step-time 0.60s  loss 25.240 ppl 9.99  disc 0.026 gen -0.001 gan_ae 0.004
global step 297800   step-time 0.60s  loss 25.355 ppl 10.18  disc 0.029 gen -0.002 gan_ae -0.001
global step 297900   step-time 0.60s  loss 25.401 ppl 10.00  disc 0.030 gen -0.002 gan_ae -0.001
global step 298000   step-time 0.60s  loss 25.169 ppl 9.97  disc 0.028 gen -0.001 gan_ae -0.000
global step 298100   step-time 0.60s  loss 25.134 ppl 9.92  disc 0.029 gen -0.002 gan_ae -0.000
global step 298200   step-time 0.60s  loss 25.395 ppl 10.08  disc 0.028 gen -0.001 gan_ae -0.000
global step 298300   step-time 0.60s  loss 25.178 ppl 9.95  disc 0.029 gen -0.003 gan_ae 0.000
global step 298400   step-time 0.60s  loss 25.265 ppl 10.05  disc 0.026 gen 0.005 gan_ae -0.003
global step 298500   step-time 0.60s  loss 25.158 ppl 9.94  disc 0.030 gen -0.003 gan_ae -0.001
global step 298600   step-time 0.60s  loss 25.468 ppl 10.29  disc 0.028 gen -0.003 gan_ae 0.003
global step 298700   step-time 0.60s  loss 24.975 ppl 9.82  disc 0.029 gen -0.003 gan_ae 0.001
global step 298800   step-time 0.60s  loss 25.101 ppl 9.85  disc 0.028 gen -0.001 gan_ae 0.001
global step 298900   step-time 0.60s  loss 25.306 ppl 10.12  disc 0.029 gen -0.002 gan_ae -0.001
global step 299000   step-time 0.60s  loss 25.124 ppl 9.87  disc 0.030 gen 0.000 gan_ae -0.005
global step 299100   step-time 0.60s  loss 25.102 ppl 9.92  disc 0.028 gen -0.003 gan_ae 0.002
global step 299200   step-time 0.60s  loss 25.459 ppl 10.13  disc 0.027 gen -0.000 gan_ae 0.001
global step 299300   step-time 0.60s  loss 25.159 ppl 9.95  disc 0.032 gen -0.002 gan_ae -0.006
global step 299400   step-time 0.60s  loss 25.230 ppl 10.13  disc 0.029 gen -0.000 gan_ae -0.001
global step 299500   step-time 0.60s  loss 25.213 ppl 9.94  disc 0.028 gen -0.002 gan_ae 0.002
global step 299600   step-time 0.60s  loss 25.424 ppl 10.11  disc 0.028 gen -0.002 gan_ae 0.001
global step 299700   step-time 0.60s  loss 25.028 ppl 9.95  disc 0.027 gen -0.001 gan_ae 0.004
global step 299800   step-time 0.60s  loss 25.326 ppl 10.02  disc 0.026 gen 0.001 gan_ae 0.002
global step 299900   step-time 0.60s  loss 25.496 ppl 10.12  disc 0.032 gen -0.004 gan_ae -0.003
global step 300000   step-time 0.60s  loss 25.145 ppl 9.89  disc 0.028 gen -0.000 gan_ae -0.001
load eval model.
eval  ppl 17.06
answer:  one day , i was driving the van down to the store .
predict:  i was driving to work one day when i saw a car pull over .
answer:  she bought some new shelves .
predict:  she was building a new shelf .
answer:  he was given a set of tickets .
predict:  he bought a ticket for a band .
answer:  his friends agree that 's a great idea .
predict:  billy agrees and gets his own fishing .
answer:  after starting a fire in the kitchen , chance has a babysitter again .
predict:  he was so hungry he could n't help himself .
answer:  alicia looked at her house .
predict:  alicia was cleaning .
answer:  she searched everywhere but could n't find it .
predict:  she needed one for her first year .
answer:  when the cast was announced , she was left disappointed .
predict:  but she was n't good enough to get in front of the audience !
BLEU = 4.08, 31.9/5.8/2.1/1.0 (BP=0.923, ratio=0.925, hyp_len=90363, ref_len=97637)

distinc1: 0.03310
distinc2: 0.20578
infer done.
global step 300100   step-time 0.60s  loss 25.252 ppl 10.01  disc 0.030 gen -0.001 gan_ae -0.003
global step 300200   step-time 0.60s  loss 25.236 ppl 9.97  disc 0.027 gen 0.000 gan_ae 0.000
global step 300300   step-time 0.60s  loss 25.087 ppl 9.92  disc 0.029 gen -0.003 gan_ae 0.000
global step 300400   step-time 0.60s  loss 25.187 ppl 10.04  disc 0.029 gen -0.003 gan_ae 0.001
global step 300500   step-time 0.60s  loss 25.388 ppl 10.09  disc 0.028 gen -0.001 gan_ae 0.000
global step 300600   step-time 0.60s  loss 24.950 ppl 9.84  disc 0.029 gen -0.002 gan_ae -0.000
global step 300700   step-time 0.60s  loss 25.218 ppl 10.01  disc 0.025 gen -0.001 gan_ae 0.006
global step 300800   step-time 0.60s  loss 25.080 ppl 9.83  disc 0.030 gen 0.001 gan_ae -0.007
global step 300900   step-time 0.60s  loss 24.896 ppl 9.79  disc 0.029 gen -0.002 gan_ae -0.001
global step 301000   step-time 0.60s  loss 25.163 ppl 9.98  disc 0.028 gen 0.001 gan_ae -0.002
global step 301100   step-time 0.60s  loss 25.260 ppl 9.95  disc 0.026 gen 0.002 gan_ae -0.001
global step 301200   step-time 0.60s  loss 25.216 ppl 9.95  disc 0.031 gen -0.001 gan_ae -0.004
global step 301300   step-time 0.60s  loss 25.290 ppl 10.00  disc 0.030 gen -0.002 gan_ae -0.002
global step 301400   step-time 0.60s  loss 25.399 ppl 10.05  disc 0.028 gen -0.001 gan_ae 0.000
global step 301500   step-time 0.60s  loss 25.266 ppl 9.98  disc 0.029 gen -0.005 gan_ae 0.003
global step 301600   step-time 0.60s  loss 25.163 ppl 10.01  disc 0.026 gen 0.006 gan_ae -0.002
global step 301700   step-time 0.60s  loss 25.359 ppl 10.02  disc 0.030 gen -0.002 gan_ae -0.003
global step 301800   step-time 0.60s  loss 24.971 ppl 9.84  disc 0.029 gen -0.001 gan_ae -0.001
global step 301900   step-time 0.60s  loss 25.135 ppl 9.92  disc 0.029 gen -0.003 gan_ae 0.001
global step 302000   step-time 0.60s  loss 25.151 ppl 9.89  disc 0.029 gen -0.003 gan_ae 0.001
global step 302100   step-time 0.60s  loss 25.190 ppl 9.93  disc 0.025 gen 0.003 gan_ae 0.000
global step 302200   step-time 0.60s  loss 24.878 ppl 9.71  disc 0.029 gen 0.001 gan_ae -0.004
global step 302300   step-time 0.60s  loss 25.356 ppl 10.11  disc 0.036 gen -0.007 gan_ae -0.009
global step 302400   step-time 0.60s  loss 25.192 ppl 9.94  disc 0.025 gen -0.007 gan_ae 0.009
global step 302500   step-time 0.60s  loss 25.140 ppl 9.95  disc 0.027 gen 0.009 gan_ae -0.007
global step 302600   step-time 0.60s  loss 24.949 ppl 9.92  disc 0.033 gen -0.002 gan_ae -0.007
global step 302700   step-time 0.60s  loss 25.249 ppl 9.89  disc 0.027 gen -0.004 gan_ae 0.005
global step 302800   step-time 0.59s  loss 25.080 ppl 9.92  disc 0.028 gen -0.003 gan_ae 0.001
global step 302900   step-time 0.60s  loss 25.180 ppl 9.85  disc 0.027 gen -0.002 gan_ae 0.003
global step 303000   step-time 0.60s  loss 25.015 ppl 9.82  disc 0.028 gen -0.001 gan_ae -0.000
load eval model.
eval  ppl 17.10
answer:  one day , i was driving the van down to the store .
predict:  i was driving my van down the road when i saw a car parked .
answer:  she bought some new shelves .
predict:  she found a bunch of old books .
answer:  he was given a set of tickets .
predict:  he bought a couple of cds .
answer:  his friends agree that 's a great idea .
predict:  billy decides to go fishing with his friends .
answer:  after starting a fire in the kitchen , chance has a babysitter again .
predict:  his mom was very angry and told him to go get more .
answer:  alicia looked at her house .
predict:  alicia was cleaning .
answer:  she searched everywhere but could n't find it .
predict:  she was excited to get one .
answer:  when the cast was announced , she was left disappointed .
predict:  she was very nervous about the audition .
BLEU = 4.38, 32.1/6.1/2.3/1.1 (BP=0.931, ratio=0.933, hyp_len=91079, ref_len=97637)

distinc1: 0.03311
distinc2: 0.20680
infer done.
global step 303100   step-time 0.60s  loss 25.390 ppl 10.21  disc 0.026 gen -0.002 gan_ae 0.001
global step 303200   step-time 0.60s  loss 25.175 ppl 9.94  disc 0.028 gen -0.003 gan_ae 0.000
global step 303300   step-time 0.60s  loss 25.153 ppl 9.91  disc 0.030 gen 0.003 gan_ae -0.007
global step 303400   step-time 0.60s  loss 25.013 ppl 9.88  disc 0.032 gen -0.002 gan_ae -0.006
global step 303500   step-time 0.60s  loss 25.397 ppl 10.07  disc 0.028 gen -0.004 gan_ae 0.004
global step 303600   step-time 0.60s  loss 25.120 ppl 9.92  disc 0.028 gen -0.002 gan_ae 0.001
global step 303700   step-time 0.60s  loss 25.316 ppl 10.08  disc 0.027 gen -0.001 gan_ae 0.002
global step 303800   step-time 0.60s  loss 25.194 ppl 10.07  disc 0.030 gen -0.005 gan_ae 0.001
global step 303900   step-time 0.60s  loss 25.250 ppl 9.96  disc 0.027 gen 0.002 gan_ae -0.001
global step 304000   step-time 0.60s  loss 25.209 ppl 9.95  disc 0.032 gen -0.004 gan_ae -0.003
global step 304100   step-time 0.60s  loss 25.019 ppl 9.84  disc 0.028 gen -0.002 gan_ae 0.002
global step 304200   step-time 0.60s  loss 25.286 ppl 10.05  disc 0.028 gen -0.002 gan_ae 0.001
global step 304300   step-time 0.60s  loss 25.275 ppl 10.10  disc 0.028 gen 0.001 gan_ae -0.001
global step 304400   step-time 0.60s  loss 25.175 ppl 9.85  disc 0.030 gen -0.002 gan_ae -0.000
global step 304500   step-time 0.60s  loss 25.254 ppl 10.03  disc 0.028 gen 0.000 gan_ae -0.001
global step 304600   step-time 0.60s  loss 25.059 ppl 9.84  disc 0.031 gen -0.003 gan_ae -0.003
global step 304700   step-time 0.60s  loss 25.360 ppl 10.10  disc 0.027 gen 0.001 gan_ae 0.001
global step 304800   step-time 0.60s  loss 25.314 ppl 10.02  disc 0.030 gen -0.002 gan_ae -0.003
global step 304900   step-time 0.60s  loss 25.285 ppl 10.03  disc 0.029 gen -0.000 gan_ae -0.003
global step 305000   step-time 0.60s  loss 25.482 ppl 10.13  disc 0.029 gen -0.003 gan_ae -0.001
global step 305100   step-time 0.60s  loss 25.287 ppl 10.01  disc 0.027 gen 0.005 gan_ae -0.005
global step 305200   step-time 0.60s  loss 25.124 ppl 9.93  disc 0.028 gen -0.002 gan_ae -0.000
global step 305300   step-time 0.60s  loss 25.093 ppl 9.86  disc 0.029 gen -0.002 gan_ae -0.001
global step 305400   step-time 0.60s  loss 25.175 ppl 9.90  disc 0.028 gen -0.001 gan_ae 0.000
global step 305500   step-time 0.60s  loss 24.879 ppl 9.71  disc 0.024 gen 0.000 gan_ae 0.008
global step 305600   step-time 0.60s  loss 25.308 ppl 10.04  disc 0.030 gen -0.002 gan_ae -0.004
global step 305700   step-time 0.60s  loss 25.312 ppl 10.10  disc 0.031 gen -0.001 gan_ae -0.006
global step 305800   step-time 0.60s  loss 25.188 ppl 9.95  disc 0.032 gen -0.002 gan_ae -0.006
global step 305900   step-time 0.60s  loss 24.999 ppl 9.89  disc 0.028 gen -0.009 gan_ae 0.007
global step 306000   step-time 0.60s  loss 25.020 ppl 9.80  disc 0.025 gen 0.005 gan_ae -0.001
load eval model.
eval  ppl 17.05
answer:  one day , i was driving the van down to the store .
predict:  i was driving my van to work one day .
answer:  she bought some new shelves .
predict:  she bought a new set of books .
answer:  he was given a set of tickets .
predict:  he bought a band .
answer:  his friends agree that 's a great idea .
predict:  billy and his friends go fishing .
answer:  after starting a fire in the kitchen , chance has a babysitter again .
predict:  he was so hungry he did n't want to cook until he was done .
answer:  alicia looked at her house .
predict:  alicia was cleaning .
answer:  she searched everywhere but could n't find it .
predict:  she needed one .
answer:  when the cast was announced , she was left disappointed .
predict:  anna was very nervous about the audition .
BLEU = 4.17, 32.3/6.1/2.2/1.0 (BP=0.912, ratio=0.916, hyp_len=89417, ref_len=97637)

distinc1: 0.03447
distinc2: 0.21776
infer done.
global step 306100   step-time 0.60s  loss 25.091 ppl 9.93  disc 0.030 gen -0.009 gan_ae 0.002
global step 306200   step-time 0.60s  loss 25.132 ppl 9.93  disc 0.029 gen -0.001 gan_ae -0.001
global step 306300   step-time 0.60s  loss 25.099 ppl 9.90  disc 0.029 gen -0.005 gan_ae 0.003
global step 306400   step-time 0.60s  loss 25.408 ppl 10.15  disc 0.024 gen 0.006 gan_ae 0.001
global step 306500   step-time 0.60s  loss 25.091 ppl 9.92  disc 0.029 gen -0.003 gan_ae -0.002
global step 306600   step-time 0.60s  loss 24.997 ppl 9.87  disc 0.031 gen -0.002 gan_ae -0.004
global step 306700   step-time 0.60s  loss 25.129 ppl 10.06  disc 0.028 gen -0.006 gan_ae 0.004
global step 306800   step-time 0.60s  loss 25.054 ppl 9.87  disc 0.026 gen 0.004 gan_ae -0.003
global step 306900   step-time 0.60s  loss 25.085 ppl 9.79  disc 0.032 gen -0.002 gan_ae -0.006
global step 307000   step-time 0.60s  loss 25.058 ppl 9.92  disc 0.028 gen -0.002 gan_ae -0.000
global step 307100   step-time 0.60s  loss 25.148 ppl 9.89  disc 0.030 gen -0.002 gan_ae -0.002
global step 307200   step-time 0.60s  loss 25.246 ppl 9.98  disc 0.028 gen -0.002 gan_ae 0.001
global step 307300   step-time 0.60s  loss 25.372 ppl 9.95  disc 0.028 gen -0.001 gan_ae 0.001
global step 307400   step-time 0.60s  loss 24.990 ppl 9.87  disc 0.029 gen -0.000 gan_ae -0.002
global step 307500   step-time 0.60s  loss 25.251 ppl 10.05  disc 0.030 gen -0.004 gan_ae -0.000
global step 307600   step-time 0.60s  loss 25.441 ppl 10.11  disc 0.028 gen -0.000 gan_ae -0.000
global step 307700   step-time 0.60s  loss 25.053 ppl 9.89  disc 0.030 gen -0.002 gan_ae -0.002
global step 307800   step-time 0.60s  loss 25.306 ppl 10.14  disc 0.026 gen -0.000 gan_ae 0.002
global step 307900   step-time 0.61s  loss 24.858 ppl 9.85  disc 0.030 gen -0.004 gan_ae -0.003
global step 308000   step-time 0.60s  loss 25.012 ppl 9.93  disc 0.027 gen 0.001 gan_ae -0.001
global step 308100   step-time 0.60s  loss 25.032 ppl 9.83  disc 0.030 gen -0.004 gan_ae -0.001
global step 308200   step-time 0.60s  loss 24.980 ppl 9.83  disc 0.028 gen -0.003 gan_ae 0.001
global step 308300   step-time 0.60s  loss 25.207 ppl 9.92  disc 0.028 gen 0.000 gan_ae -0.001
global step 308400   step-time 0.60s  loss 25.296 ppl 10.05  disc 0.027 gen -0.003 gan_ae 0.003
global step 308500   step-time 0.60s  loss 24.908 ppl 9.78  disc 0.028 gen -0.001 gan_ae -0.000
global step 308600   step-time 0.60s  loss 25.411 ppl 10.22  disc 0.028 gen -0.004 gan_ae 0.001
global step 308700   step-time 0.60s  loss 25.492 ppl 10.15  disc 0.028 gen -0.002 gan_ae 0.001
global step 308800   step-time 0.60s  loss 25.263 ppl 9.92  disc 0.030 gen -0.000 gan_ae -0.004
global step 308900   step-time 0.60s  loss 25.146 ppl 9.84  disc 0.029 gen -0.004 gan_ae 0.002
global step 309000   step-time 0.60s  loss 25.292 ppl 10.02  disc 0.027 gen -0.003 gan_ae 0.004
load eval model.
eval  ppl 16.99
answer:  one day , i was driving the van down to the store .
predict:  i was driving my van when i saw a van in the driveway .
answer:  she bought some new shelves .
predict:  she had a bunch of old books .
answer:  he was given a set of tickets .
predict:  he bought a few music .
answer:  his friends agree that 's a great idea .
predict:  billy decides to go fishing .
answer:  after starting a fire in the kitchen , chance has a babysitter again .
predict:  he was very happy that he was able to cook something else .
answer:  alicia looked at her house .
predict:  alicia was cleaning .
answer:  she searched everywhere but could n't find it .
predict:  she needed one .
answer:  when the cast was announced , she was left disappointed .
predict:  she was very nervous about it .
BLEU = 3.92, 31.3/5.6/2.0/0.9 (BP=0.938, ratio=0.940, hyp_len=91786, ref_len=97637)

distinc1: 0.03226
distinc2: 0.20893
infer done.
global step 309100   step-time 0.60s  loss 25.161 ppl 9.92  disc 0.028 gen -0.003 gan_ae 0.000
global step 309200   step-time 0.60s  loss 25.336 ppl 10.01  disc 0.028 gen -0.002 gan_ae -0.001
global step 309300   step-time 0.60s  loss 24.966 ppl 9.78  disc 0.031 gen -0.003 gan_ae -0.003
global step 309400   step-time 0.60s  loss 24.892 ppl 9.77  disc 0.027 gen -0.000 gan_ae 0.001
global step 309500   step-time 0.60s  loss 24.990 ppl 9.93  disc 0.029 gen -0.003 gan_ae 0.001
global step 309600   step-time 0.60s  loss 25.033 ppl 9.91  disc 0.027 gen -0.003 gan_ae 0.005
global step 309700   step-time 0.60s  loss 25.105 ppl 9.88  disc 0.027 gen -0.003 gan_ae 0.003
global step 309800   step-time 0.60s  loss 24.917 ppl 9.70  disc 0.029 gen -0.006 gan_ae 0.003
global step 309900   step-time 0.60s  loss 25.029 ppl 9.82  disc 0.028 gen -0.002 gan_ae 0.001
global step 310000   step-time 0.60s  loss 25.142 ppl 10.01  disc 0.030 gen -0.003 gan_ae -0.002
global step 310100   step-time 0.60s  loss 25.175 ppl 9.92  disc 0.027 gen -0.003 gan_ae 0.003
global step 310200   step-time 0.60s  loss 25.338 ppl 9.96  disc 0.029 gen -0.000 gan_ae -0.003
global step 310300   step-time 0.60s  loss 24.974 ppl 9.67  disc 0.030 gen -0.003 gan_ae -0.002
global step 310400   step-time 0.60s  loss 25.218 ppl 9.91  disc 0.027 gen 0.000 gan_ae 0.001
global step 310500   step-time 0.60s  loss 24.855 ppl 9.75  disc 0.030 gen -0.003 gan_ae -0.001
global step 310600   step-time 0.60s  loss 24.873 ppl 9.81  disc 0.027 gen -0.000 gan_ae 0.002
global step 310700   step-time 0.60s  loss 25.088 ppl 9.90  disc 0.030 gen -0.003 gan_ae -0.001
global step 310800   step-time 0.60s  loss 25.185 ppl 9.88  disc 0.030 gen -0.001 gan_ae -0.002
global step 310900   step-time 0.60s  loss 25.115 ppl 9.96  disc 0.028 gen -0.006 gan_ae 0.005
global step 311000   step-time 0.60s  loss 24.928 ppl 9.82  disc 0.028 gen -0.003 gan_ae 0.002
global step 311100   step-time 0.60s  loss 25.174 ppl 9.88  disc 0.026 gen 0.007 gan_ae -0.005
global step 311200   step-time 0.60s  loss 25.213 ppl 10.03  disc 0.031 gen -0.001 gan_ae -0.004
global step 311300   step-time 0.61s  loss 24.941 ppl 9.79  disc 0.029 gen -0.002 gan_ae 0.000
global step 311400   step-time 0.60s  loss 25.157 ppl 9.95  disc 0.029 gen -0.002 gan_ae -0.000
global step 311500   step-time 0.60s  loss 25.243 ppl 9.93  disc 0.027 gen -0.001 gan_ae 0.002
global step 311600   step-time 0.60s  loss 24.947 ppl 9.85  disc 0.029 gen 0.002 gan_ae -0.004
global step 311700   step-time 0.60s  loss 25.024 ppl 9.84  disc 0.031 gen -0.001 gan_ae -0.005
global step 311800   step-time 0.60s  loss 25.236 ppl 9.84  disc 0.028 gen -0.002 gan_ae 0.002
global step 311900   step-time 0.60s  loss 25.161 ppl 9.90  disc 0.028 gen -0.003 gan_ae 0.002
global step 312000   step-time 0.60s  loss 24.992 ppl 9.84  disc 0.027 gen 0.001 gan_ae -0.001
load eval model.
eval  ppl 17.13
answer:  one day , i was driving the van down to the store .
predict:  i was driving my van down the road when a van came to me .
answer:  she bought some new shelves .
predict:  she bought a new set of books .
answer:  he was given a set of tickets .
predict:  he bought a band .
answer:  his friends agree that 's a great idea .
predict:  billy goes fishing and has a great time .
answer:  after starting a fire in the kitchen , chance has a babysitter again .
predict:  he was so hungry he could n't help but eat it anyway .
answer:  alicia looked at her house .
